dataset,method,query_id,ndcg@10,mrr@10,recall@100
scifact,all_minilm_l6,690,0.0,0.0,0.0
scifact,all_minilm_l6,691,0.43067655807339306,0.25,1.0
scifact,all_minilm_l6,692,1.0,1.0,1.0
scifact,all_minilm_l6,693,1.0,1.0,1.0
scifact,all_minilm_l6,70,0.0,0.0,1.0
scifact,all_minilm_l6,700,0.6309297535714575,0.5,1.0
scifact,all_minilm_l6,702,0.6309297535714575,0.5,1.0
scifact,all_minilm_l6,715,0.0,0.0,1.0
scifact,all_minilm_l6,716,0.0,0.0,1.0
scifact,all_minilm_l6,718,1.0,1.0,1.0
scifact,all_minilm_l6,72,1.0,1.0,1.0
scifact,all_minilm_l6,721,1.0,1.0,1.0
scifact,all_minilm_l6,723,1.0,1.0,1.0
scifact,all_minilm_l6,727,0.43067655807339306,0.25,1.0
scifact,all_minilm_l6,728,0.6509209298071326,0.5,1.0
scifact,all_minilm_l6,729,1.0,1.0,1.0
scifact,all_minilm_l6,742,0.3010299956639812,0.1111111111111111,1.0
scifact,all_minilm_l6,743,0.0,0.0,1.0
scifact,all_minilm_l6,744,0.5,0.3333333333333333,1.0
scifact,all_minilm_l6,75,0.6309297535714575,0.5,1.0
scifact,all_minilm_l6,756,0.6309297535714575,0.5,1.0
scifact,all_minilm_l6,759,1.0,1.0,1.0
scifact,all_minilm_l6,768,0.0,0.0,1.0
scifact,all_minilm_l6,770,1.0,1.0,1.0
scifact,all_minilm_l6,775,0.0,0.0,1.0
scifact,all_minilm_l6,781,0.6309297535714575,0.5,1.0
scifact,all_minilm_l6,783,0.38685280723454163,0.2,1.0
scifact,all_minilm_l6,784,0.6309297535714575,0.5,1.0
scifact,all_minilm_l6,785,0.0,0.0,0.0
scifact,all_minilm_l6,793,1.0,1.0,1.0
scifact,all_minilm_l6,800,0.6309297535714575,0.5,1.0
scifact,all_minilm_l6,805,1.0,1.0,1.0
scifact,all_minilm_l6,808,1.0,1.0,1.0
scifact,all_minilm_l6,811,1.0,1.0,1.0
scifact,all_minilm_l6,814,1.0,1.0,1.0
scifact,all_minilm_l6,820,0.0,0.0,0.0
scifact,all_minilm_l6,821,0.0,0.0,0.0
scifact,all_minilm_l6,823,1.0,1.0,1.0
scifact,all_minilm_l6,830,0.0,0.0,1.0
scifact,all_minilm_l6,831,0.0,0.0,0.0
scifact,all_minilm_l6,832,1.0,1.0,1.0
scifact,all_minilm_l6,834,0.0,0.0,0.0
scifact,all_minilm_l6,837,0.6309297535714575,0.5,1.0
scifact,all_minilm_l6,839,0.5,0.3333333333333333,1.0
scifact,all_minilm_l6,845,0.43067655807339306,0.25,1.0
scifact,all_minilm_l6,847,1.0,1.0,1.0
scifact,all_minilm_l6,852,0.6309297535714575,0.5,1.0
scifact,all_minilm_l6,859,0.43067655807339306,0.25,1.0
scifact,all_minilm_l6,870,0.0,0.0,1.0
scifact,all_minilm_l6,873,0.26761938846816513,0.3333333333333333,1.0
scifact,all_minilm_l6,879,1.0,1.0,1.0
scifact,all_minilm_l6,880,0.6309297535714575,0.5,1.0
scifact,all_minilm_l6,882,1.0,1.0,1.0
scifact,all_minilm_l6,887,0.0,0.0,1.0
scifact,all_minilm_l6,903,1.0,1.0,1.0
scifact,all_minilm_l6,904,1.0,1.0,1.0
scifact,all_minilm_l6,907,1.0,1.0,1.0
scifact,all_minilm_l6,911,1.0,1.0,1.0
scifact,all_minilm_l6,913,0.31546487678572877,0.125,1.0
scifact,all_minilm_l6,914,0.43067655807339306,0.25,1.0
scifact,all_minilm_l6,921,1.0,1.0,1.0
scifact,all_minilm_l6,922,1.0,1.0,1.0
scifact,all_minilm_l6,936,1.0,1.0,1.0
scifact,all_minilm_l6,94,0.5,0.3333333333333333,1.0
scifact,all_minilm_l6,956,1.0,1.0,1.0
scifact,all_minilm_l6,957,0.5,0.3333333333333333,1.0
scifact,all_minilm_l6,960,1.0,1.0,1.0
scifact,all_minilm_l6,967,1.0,1.0,1.0
scifact,all_minilm_l6,971,0.7315682114753617,0.5,1.0
scifact,all_minilm_l6,975,0.0,0.0,0.0
scifact,all_minilm_l6,982,1.0,1.0,1.0
scifact,all_minilm_l6,985,1.0,1.0,1.0
scifact,all_minilm_l6,99,0.6309297535714575,0.5,1.0
scifact,all_minilm_l6,993,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,1,0.0,0.0,1.0
scifact,bge_small_en_v15,100,1.0,1.0,1.0
scifact,bge_small_en_v15,1012,1.0,1.0,1.0
scifact,bge_small_en_v15,1014,1.0,1.0,1.0
scifact,bge_small_en_v15,1019,0.3562071871080222,0.16666666666666666,1.0
scifact,bge_small_en_v15,1020,1.0,1.0,1.0
scifact,bge_small_en_v15,1021,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,1024,0.3562071871080222,0.16666666666666666,1.0
scifact,bge_small_en_v15,1029,0.9674679834891693,1.0,1.0
scifact,bge_small_en_v15,1041,0.38162168437253385,0.14285714285714285,1.0
scifact,bge_small_en_v15,1049,0.3562071871080222,0.16666666666666666,1.0
scifact,bge_small_en_v15,1062,1.0,1.0,1.0
scifact,bge_small_en_v15,1086,1.0,1.0,1.0
scifact,bge_small_en_v15,1088,1.0,1.0,1.0
scifact,bge_small_en_v15,1089,1.0,1.0,1.0
scifact,bge_small_en_v15,1099,0.3333333333333333,0.14285714285714285,1.0
scifact,bge_small_en_v15,1100,0.0,0.0,1.0
scifact,bge_small_en_v15,1104,1.0,1.0,1.0
scifact,bge_small_en_v15,1107,1.0,1.0,1.0
scifact,bge_small_en_v15,1110,0.0,0.0,0.0
scifact,bge_small_en_v15,1121,1.0,1.0,1.0
scifact,bge_small_en_v15,113,1.0,1.0,1.0
scifact,bge_small_en_v15,1130,1.0,1.0,1.0
scifact,bge_small_en_v15,1132,0.19342640361727081,0.125,1.0
scifact,bge_small_en_v15,1137,1.0,1.0,1.0
scifact,bge_small_en_v15,1140,1.0,1.0,1.0
scifact,bge_small_en_v15,1144,1.0,1.0,1.0
scifact,bge_small_en_v15,1146,1.0,1.0,1.0
scifact,bge_small_en_v15,115,1.0,1.0,1.0
scifact,bge_small_en_v15,1150,1.0,1.0,1.0
scifact,bge_small_en_v15,1163,1.0,1.0,1.0
scifact,bge_small_en_v15,1175,0.0,0.0,0.0
scifact,bge_small_en_v15,1179,0.0,0.0,0.0
scifact,bge_small_en_v15,118,1.0,1.0,1.0
scifact,bge_small_en_v15,1180,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,1185,0.5,0.3333333333333333,1.0
scifact,bge_small_en_v15,1187,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,1191,0.0,0.0,1.0
scifact,bge_small_en_v15,1194,1.0,1.0,1.0
scifact,bge_small_en_v15,1196,0.43067655807339306,0.25,1.0
scifact,bge_small_en_v15,1197,0.38685280723454163,0.2,1.0
scifact,bge_small_en_v15,1199,0.0,0.0,0.0
scifact,bge_small_en_v15,1200,0.3010299956639812,0.1111111111111111,1.0
scifact,bge_small_en_v15,1202,1.0,1.0,1.0
scifact,bge_small_en_v15,1204,1.0,1.0,1.0
scifact,bge_small_en_v15,1207,1.0,1.0,1.0
scifact,bge_small_en_v15,1213,0.0,0.0,1.0
scifact,bge_small_en_v15,1216,1.0,1.0,1.0
scifact,bge_small_en_v15,1221,0.0,0.0,1.0
scifact,bge_small_en_v15,1225,1.0,1.0,1.0
scifact,bge_small_en_v15,1226,0.0,0.0,1.0
scifact,bge_small_en_v15,1232,1.0,1.0,1.0
scifact,bge_small_en_v15,124,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,1241,1.0,1.0,1.0
scifact,bge_small_en_v15,1245,0.0,0.0,1.0
scifact,bge_small_en_v15,1259,1.0,1.0,1.0
scifact,bge_small_en_v15,1262,1.0,1.0,1.0
scifact,bge_small_en_v15,1266,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,127,0.43067655807339306,0.25,1.0
scifact,bge_small_en_v15,1270,1.0,1.0,1.0
scifact,bge_small_en_v15,1271,1.0,1.0,1.0
scifact,bge_small_en_v15,1272,0.0,0.0,1.0
scifact,bge_small_en_v15,1273,1.0,1.0,1.0
scifact,bge_small_en_v15,1274,0.8385465274895063,1.0,1.0
scifact,bge_small_en_v15,1278,1.0,1.0,1.0
scifact,bge_small_en_v15,1279,1.0,1.0,1.0
scifact,bge_small_en_v15,128,0.0,0.0,0.0
scifact,bge_small_en_v15,1280,0.0,0.0,1.0
scifact,bge_small_en_v15,1281,0.0,0.0,1.0
scifact,bge_small_en_v15,1282,1.0,1.0,1.0
scifact,bge_small_en_v15,129,1.0,1.0,1.0
scifact,bge_small_en_v15,1290,1.0,1.0,1.0
scifact,bge_small_en_v15,1292,1.0,1.0,1.0
scifact,bge_small_en_v15,1298,1.0,1.0,1.0
scifact,bge_small_en_v15,13,0.0,0.0,1.0
scifact,bge_small_en_v15,130,1.0,1.0,1.0
scifact,bge_small_en_v15,1303,1.0,1.0,1.0
scifact,bge_small_en_v15,1316,0.2890648263178879,0.1,1.0
scifact,bge_small_en_v15,1319,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,132,0.2890648263178879,0.1,1.0
scifact,bge_small_en_v15,1320,1.0,1.0,1.0
scifact,bge_small_en_v15,133,0.7860137352654724,1.0,1.0
scifact,bge_small_en_v15,1332,0.0,0.0,0.0
scifact,bge_small_en_v15,1335,1.0,1.0,1.0
scifact,bge_small_en_v15,1336,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,1337,1.0,1.0,1.0
scifact,bge_small_en_v15,1339,1.0,1.0,1.0
scifact,bge_small_en_v15,1344,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,1352,1.0,1.0,1.0
scifact,bge_small_en_v15,1359,1.0,1.0,1.0
scifact,bge_small_en_v15,1362,0.0,0.0,0.0
scifact,bge_small_en_v15,1363,0.0,0.0,0.0
scifact,bge_small_en_v15,1368,1.0,1.0,1.0
scifact,bge_small_en_v15,137,1.0,1.0,1.0
scifact,bge_small_en_v15,1370,1.0,1.0,1.0
scifact,bge_small_en_v15,1379,1.0,1.0,1.0
scifact,bge_small_en_v15,1382,1.0,1.0,1.0
scifact,bge_small_en_v15,1385,1.0,1.0,1.0
scifact,bge_small_en_v15,1389,1.0,1.0,1.0
scifact,bge_small_en_v15,1395,0.5,0.3333333333333333,1.0
scifact,bge_small_en_v15,141,0.9197207891481876,1.0,1.0
scifact,bge_small_en_v15,142,1.0,1.0,1.0
scifact,bge_small_en_v15,143,1.0,1.0,1.0
scifact,bge_small_en_v15,146,1.0,1.0,1.0
scifact,bge_small_en_v15,148,1.0,1.0,1.0
scifact,bge_small_en_v15,163,1.0,1.0,1.0
scifact,bge_small_en_v15,171,1.0,1.0,1.0
scifact,bge_small_en_v15,179,1.0,1.0,1.0
scifact,bge_small_en_v15,180,1.0,1.0,1.0
scifact,bge_small_en_v15,183,1.0,1.0,1.0
scifact,bge_small_en_v15,185,0.43067655807339306,0.25,1.0
scifact,bge_small_en_v15,198,0.3333333333333333,0.14285714285714285,1.0
scifact,bge_small_en_v15,208,1.0,1.0,1.0
scifact,bge_small_en_v15,212,0.43067655807339306,0.25,1.0
scifact,bge_small_en_v15,213,0.3333333333333333,0.14285714285714285,1.0
scifact,bge_small_en_v15,216,1.0,1.0,1.0
scifact,bge_small_en_v15,217,1.0,1.0,1.0
scifact,bge_small_en_v15,218,1.0,1.0,1.0
scifact,bge_small_en_v15,219,1.0,1.0,1.0
scifact,bge_small_en_v15,230,1.0,1.0,1.0
scifact,bge_small_en_v15,232,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,233,1.0,1.0,1.0
scifact,bge_small_en_v15,236,1.0,1.0,1.0
scifact,bge_small_en_v15,237,0.5,0.3333333333333333,1.0
scifact,bge_small_en_v15,238,0.5,0.3333333333333333,1.0
scifact,bge_small_en_v15,239,0.0,0.0,1.0
scifact,bge_small_en_v15,248,1.0,1.0,1.0
scifact,bge_small_en_v15,249,1.0,1.0,1.0
scifact,bge_small_en_v15,261,0.21840743681816419,0.16666666666666666,1.0
scifact,bge_small_en_v15,268,1.0,1.0,1.0
scifact,bge_small_en_v15,269,1.0,1.0,1.0
scifact,bge_small_en_v15,274,1.0,1.0,1.0
scifact,bge_small_en_v15,275,0.4776237035032179,0.5,1.0
scifact,bge_small_en_v15,279,1.0,1.0,1.0
scifact,bge_small_en_v15,294,0.31546487678572877,0.125,1.0
scifact,bge_small_en_v15,295,0.31546487678572877,0.125,1.0
scifact,bge_small_en_v15,298,1.0,1.0,1.0
scifact,bge_small_en_v15,3,0.38685280723454163,0.2,1.0
scifact,bge_small_en_v15,300,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,303,0.0,0.0,1.0
scifact,bge_small_en_v15,312,0.0,0.0,1.0
scifact,bge_small_en_v15,314,0.0,0.0,1.0
scifact,bge_small_en_v15,324,0.0,0.0,1.0
scifact,bge_small_en_v15,327,1.0,1.0,1.0
scifact,bge_small_en_v15,338,1.0,1.0,1.0
scifact,bge_small_en_v15,343,1.0,1.0,1.0
scifact,bge_small_en_v15,350,1.0,1.0,1.0
scifact,bge_small_en_v15,354,1.0,1.0,1.0
scifact,bge_small_en_v15,36,0.4415801103577823,0.2,1.0
scifact,bge_small_en_v15,362,0.5,0.3333333333333333,1.0
scifact,bge_small_en_v15,380,1.0,1.0,1.0
scifact,bge_small_en_v15,384,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,385,0.6052602440527057,0.5,1.0
scifact,bge_small_en_v15,386,1.0,1.0,1.0
scifact,bge_small_en_v15,388,1.0,1.0,1.0
scifact,bge_small_en_v15,399,1.0,1.0,1.0
scifact,bge_small_en_v15,410,1.0,1.0,1.0
scifact,bge_small_en_v15,411,1.0,1.0,1.0
scifact,bge_small_en_v15,415,0.3562071871080222,0.16666666666666666,1.0
scifact,bge_small_en_v15,42,1.0,1.0,1.0
scifact,bge_small_en_v15,421,0.0,0.0,1.0
scifact,bge_small_en_v15,431,0.0,0.0,1.0
scifact,bge_small_en_v15,436,1.0,1.0,1.0
scifact,bge_small_en_v15,437,0.0,0.0,0.0
scifact,bge_small_en_v15,439,1.0,1.0,1.0
scifact,bge_small_en_v15,440,1.0,1.0,1.0
scifact,bge_small_en_v15,443,1.0,1.0,1.0
scifact,bge_small_en_v15,452,0.6131471927654584,1.0,1.0
scifact,bge_small_en_v15,475,0.0,0.0,1.0
scifact,bge_small_en_v15,478,1.0,1.0,1.0
scifact,bge_small_en_v15,48,0.3010299956639812,0.1111111111111111,1.0
scifact,bge_small_en_v15,49,1.0,1.0,1.0
scifact,bge_small_en_v15,491,1.0,1.0,1.0
scifact,bge_small_en_v15,5,0.5,0.3333333333333333,1.0
scifact,bge_small_en_v15,50,1.0,1.0,1.0
scifact,bge_small_en_v15,501,1.0,1.0,1.0
scifact,bge_small_en_v15,502,0.0,0.0,0.0
scifact,bge_small_en_v15,507,0.38685280723454163,0.2,1.0
scifact,bge_small_en_v15,508,0.0,0.0,1.0
scifact,bge_small_en_v15,51,1.0,1.0,1.0
scifact,bge_small_en_v15,513,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,514,1.0,1.0,1.0
scifact,bge_small_en_v15,516,1.0,1.0,1.0
scifact,bge_small_en_v15,517,0.0,0.0,1.0
scifact,bge_small_en_v15,521,1.0,1.0,1.0
scifact,bge_small_en_v15,525,1.0,1.0,1.0
scifact,bge_small_en_v15,527,0.38685280723454163,0.2,1.0
scifact,bge_small_en_v15,528,1.0,1.0,1.0
scifact,bge_small_en_v15,53,1.0,1.0,1.0
scifact,bge_small_en_v15,532,1.0,1.0,1.0
scifact,bge_small_en_v15,533,1.0,1.0,1.0
scifact,bge_small_en_v15,535,0.3333333333333333,0.14285714285714285,1.0
scifact,bge_small_en_v15,536,1.0,1.0,1.0
scifact,bge_small_en_v15,539,1.0,1.0,1.0
scifact,bge_small_en_v15,54,1.0,1.0,1.0
scifact,bge_small_en_v15,540,0.3065735963827292,0.3333333333333333,1.0
scifact,bge_small_en_v15,544,0.3562071871080222,0.16666666666666666,1.0
scifact,bge_small_en_v15,549,1.0,1.0,1.0
scifact,bge_small_en_v15,551,0.0,0.0,1.0
scifact,bge_small_en_v15,552,1.0,1.0,1.0
scifact,bge_small_en_v15,554,0.43067655807339306,0.25,1.0
scifact,bge_small_en_v15,56,1.0,1.0,1.0
scifact,bge_small_en_v15,560,0.0,0.0,0.0
scifact,bge_small_en_v15,569,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,57,1.0,1.0,1.0
scifact,bge_small_en_v15,575,1.0,1.0,1.0
scifact,bge_small_en_v15,577,0.43067655807339306,0.25,1.0
scifact,bge_small_en_v15,578,1.0,1.0,1.0
scifact,bge_small_en_v15,587,0.5,0.3333333333333333,1.0
scifact,bge_small_en_v15,589,1.0,1.0,1.0
scifact,bge_small_en_v15,593,1.0,1.0,1.0
scifact,bge_small_en_v15,597,1.0,1.0,1.0
scifact,bge_small_en_v15,598,0.5,0.3333333333333333,1.0
scifact,bge_small_en_v15,613,1.0,1.0,1.0
scifact,bge_small_en_v15,619,0.0,0.0,1.0
scifact,bge_small_en_v15,623,0.38685280723454163,0.2,1.0
scifact,bge_small_en_v15,628,1.0,1.0,1.0
scifact,bge_small_en_v15,636,1.0,1.0,1.0
scifact,bge_small_en_v15,637,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,641,0.8175295903539445,1.0,1.0
scifact,bge_small_en_v15,644,1.0,1.0,1.0
scifact,bge_small_en_v15,649,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,659,0.3562071871080222,0.16666666666666666,1.0
scifact,bge_small_en_v15,660,0.0,0.0,1.0
scifact,bge_small_en_v15,674,0.3010299956639812,0.1111111111111111,1.0
scifact,bge_small_en_v15,684,0.5,0.3333333333333333,1.0
scifact,bge_small_en_v15,690,0.0,0.0,1.0
scifact,bge_small_en_v15,691,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,692,1.0,1.0,1.0
scifact,bge_small_en_v15,693,1.0,1.0,1.0
scifact,bge_small_en_v15,70,0.23719771276929622,0.2,1.0
scifact,bge_small_en_v15,700,1.0,1.0,1.0
scifact,bge_small_en_v15,702,1.0,1.0,1.0
scifact,bge_small_en_v15,715,0.0,0.0,1.0
scifact,bge_small_en_v15,716,0.0,0.0,1.0
scifact,bge_small_en_v15,718,1.0,1.0,1.0
scifact,bge_small_en_v15,72,1.0,1.0,1.0
scifact,bge_small_en_v15,721,1.0,1.0,1.0
scifact,bge_small_en_v15,723,1.0,1.0,1.0
scifact,bge_small_en_v15,727,0.31546487678572877,0.125,1.0
scifact,bge_small_en_v15,728,0.8175295903539445,1.0,1.0
scifact,bge_small_en_v15,729,1.0,1.0,1.0
scifact,bge_small_en_v15,742,1.0,1.0,1.0
scifact,bge_small_en_v15,743,1.0,1.0,1.0
scifact,bge_small_en_v15,744,0.5,0.3333333333333333,1.0
scifact,bge_small_en_v15,75,1.0,1.0,1.0
scifact,bge_small_en_v15,756,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,759,1.0,1.0,1.0
scifact,bge_small_en_v15,768,0.0,0.0,1.0
scifact,bge_small_en_v15,770,1.0,1.0,1.0
scifact,bge_small_en_v15,775,0.38685280723454163,0.2,1.0
scifact,bge_small_en_v15,781,1.0,1.0,1.0
scifact,bge_small_en_v15,783,0.3010299956639812,0.1111111111111111,1.0
scifact,bge_small_en_v15,784,1.0,1.0,1.0
scifact,bge_small_en_v15,785,0.31546487678572877,0.125,1.0
scifact,bge_small_en_v15,793,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,800,1.0,1.0,1.0
scifact,bge_small_en_v15,805,1.0,1.0,1.0
scifact,bge_small_en_v15,808,1.0,1.0,1.0
scifact,bge_small_en_v15,811,1.0,1.0,1.0
scifact,bge_small_en_v15,814,1.0,1.0,1.0
scifact,bge_small_en_v15,820,0.0,0.0,1.0
scifact,bge_small_en_v15,821,0.0,0.0,1.0
scifact,bge_small_en_v15,823,1.0,1.0,1.0
scifact,bge_small_en_v15,830,0.0,0.0,1.0
scifact,bge_small_en_v15,831,0.0,0.0,0.0
scifact,bge_small_en_v15,832,1.0,1.0,1.0
scifact,bge_small_en_v15,834,0.0,0.0,0.0
scifact,bge_small_en_v15,837,0.5,0.3333333333333333,1.0
scifact,bge_small_en_v15,839,1.0,1.0,1.0
scifact,bge_small_en_v15,845,0.38685280723454163,0.2,1.0
scifact,bge_small_en_v15,847,1.0,1.0,1.0
scifact,bge_small_en_v15,852,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,859,0.6309297535714575,0.5,1.0
scifact,bge_small_en_v15,870,0.31546487678572877,0.125,1.0
scifact,bge_small_en_v15,873,0.38356636737133565,0.5,1.0
scifact,bge_small_en_v15,879,1.0,1.0,1.0
scifact,bge_small_en_v15,880,1.0,1.0,1.0
scifact,bge_small_en_v15,882,1.0,1.0,1.0
scifact,bge_small_en_v15,887,0.0,0.0,0.0
scifact,bge_small_en_v15,903,1.0,1.0,1.0
scifact,bge_small_en_v15,904,1.0,1.0,1.0
scifact,bge_small_en_v15,907,1.0,1.0,1.0
scifact,bge_small_en_v15,911,1.0,1.0,1.0
scifact,bge_small_en_v15,913,0.0,0.0,1.0
scifact,bge_small_en_v15,914,0.0,0.0,1.0
scifact,bge_small_en_v15,921,1.0,1.0,1.0
scifact,bge_small_en_v15,922,1.0,1.0,1.0
scifact,bge_small_en_v15,936,1.0,1.0,1.0
scifact,bge_small_en_v15,94,1.0,1.0,1.0
scifact,bge_small_en_v15,956,1.0,1.0,1.0
scifact,bge_small_en_v15,957,1.0,1.0,1.0
scifact,bge_small_en_v15,960,1.0,1.0,1.0
scifact,bge_small_en_v15,967,1.0,1.0,1.0
scifact,bge_small_en_v15,971,0.9052181617170642,1.0,1.0
scifact,bge_small_en_v15,975,0.0,0.0,0.0
scifact,bge_small_en_v15,982,1.0,1.0,1.0
scifact,bge_small_en_v15,985,1.0,1.0,1.0
scifact,bge_small_en_v15,99,1.0,1.0,1.0
scifact,bge_small_en_v15,993,1.0,1.0,1.0
nfcorpus,bm25,PLAIN-1008,0.0,0.0,0.0
nfcorpus,bm25,PLAIN-1018,0.4922818839877925,0.3333333333333333,0.13333333333333333
nfcorpus,bm25,PLAIN-102,0.14868624537844896,0.2,0.041666666666666664
nfcorpus,bm25,PLAIN-1028,0.0,0.0,0.0
nfcorpus,bm25,PLAIN-1039,1.0,1.0,1.0
nfcorpus,bm25,PLAIN-1050,0.06362078819895171,0.1,0.010638297872340425
nfcorpus,bm25,PLAIN-1066,0.0,0.0,0.0
nfcorpus,bm25,PLAIN-1088,0.5531464700081437,1.0,0.4
nfcorpus,bm25,PLAIN-1098,0.0,0.0,0.0
nfcorpus,bm25,PLAIN-1109,0.6046855387118412,1.0,0.12244897959183673
nfcorpus,bm25,PLAIN-1119,0.0,0.0,0.0
nfcorpus,bm25,PLAIN-112,0.4655121707617587,1.0,0.08928571428571429
nfcorpus,bm25,PLAIN-1130,1.0,1.0,1.0
nfcorpus,bm25,PLAIN-1141,0.22009176629808017,1.0,0.1875
nfcorpus,bm25,PLAIN-1151,0.1681522864689108,0.25,0.06535947712418301
nfcorpus,bm25,PLAIN-1161,0.0,0.0,0.0
nfcorpus,bm25,PLAIN-1172,0.22009176629808017,1.0,0.05263157894736842
nfcorpus,bm25,PLAIN-1183,0.28952298823485745,1.0,0.08
nfcorpus,bm25,PLAIN-1193,0.06362078819895171,0.1,0.4444444444444444
nfcorpus,bm25,PLAIN-12,0.0,0.0,0.1
nfcorpus,bm25,PLAIN-1203,0.3589542101716347,1.0,0.16666666666666666
nfcorpus,bm25,PLAIN-1214,0.0,0.0,0.0
nfcorpus,bm25,PLAIN-1225,0.5363559634917963,0.5,0.37037037037037035
nfcorpus,bm25,PLAIN-123,0.026991205241818556,0.1111111111111111,0.11764705882352941
nfcorpus,bm25,PLAIN-1236,0.3391602052736161,1.0,0.2
nfcorpus,bm25,PLAIN-1249,0.0,0.0,0.0
nfcorpus,bm25,PLAIN-1262,0.36211082347570717,1.0,0.3
nfcorpus,bm25,PLAIN-1275,0.4537425745411855,1.0,0.10909090909090909
nfcorpus,bm25,PLAIN-1288,0.7381919257729245,1.0,0.05102040816326531
nfcorpus,bm25,PLAIN-1299,0.30523488393970116,1.0,0.04918032786885246
nfcorpus,bm25,PLAIN-1309,0.0,0.0,0.0
nfcorpus,bm25,PLAIN-1320,0.4500112274528523,0.5,0.5
nfcorpus,bm25,PLAIN-133,0.0,0.0,0.027777777777777776
nfcorpus,bm25,PLAIN-1331,0.0,0.0,0.0
nfcorpus,bm25,PLAIN-1342,0.32730659600126993,0.5,0.3125
nfcorpus,bm25,PLAIN-1353,0.0,0.0,0.0
nfcorpus,bm25,PLAIN-1363,0.22009176629808017,1.0,0.09090909090909091
nfcorpus,bm25,PLAIN-1374,0.22793826167775827,0.2,0.11538461538461539
nfcorpus,bm25,PLAIN-1387,0.6569815082938864,1.0,0.6666666666666666
nfcorpus,bm25,PLAIN-1398,1.0,1.0,0.27184466019417475
nfcorpus,bm25,PLAIN-1409,0.06362078819895171,0.1,0.023715415019762844
nfcorpus,bm25,PLAIN-1419,0.31488013066763093,1.0,0.03076923076923077
nfcorpus,bm25,PLAIN-1429,0.0,0.0,0.0
nfcorpus,bm25,PLAIN-143,0.3843483686763149,1.0,0.0784313725490196
nfcorpus,bm25,PLAIN-1441,0.4288398090337664,0.5,0.12903225806451613
nfcorpus,bm25,PLAIN-1453,0.30523488393970116,1.0,0.10612244897959183
nfcorpus,bm25,PLAIN-1463,0.40350157154648025,1.0,0.375
nfcorpus,bm25,PLAIN-1473,1.0,1.0,1.0
nfcorpus,bm25,PLAIN-1485,0.0,0.0,0.0
nfcorpus,bm25,PLAIN-1496,0.0,0.0,0.0
nfcorpus,bm25,PLAIN-1506,0.2984900352767555,1.0,0.13333333333333333
nfcorpus,bm25,PLAIN-1516,0.0,0.0,0.0
nfcorpus,bm25,PLAIN-1527,0.866947989864271,1.0,0.15841584158415842
nfcorpus,bm25,PLAIN-153,0.40476742950785816,1.0,0.2553191489361702
nfcorpus,bm25,PLAIN-1537,0.0,0.0,0.2
nfcorpus,bm25,PLAIN-1547,0.0,0.0,0.0
nfcorpus,bm25,PLAIN-1557,0.2781981696179509,0.3333333333333333,0.15384615384615385
nfcorpus,bm25,PLAIN-1568,1.0,1.0,1.0
nfcorpus,bm25,PLAIN-1579,0.3391602052736161,1.0,0.2
nfcorpus,bm25,PLAIN-1590,0.22009176629808017,1.0,0.2222222222222222
nfcorpus,bm25,PLAIN-1601,0.5806020001118019,0.5,0.22972972972972974
nfcorpus,bm25,PLAIN-1611,0.0,0.0,0.0
nfcorpus,bm25,PLAIN-1621,0.0,0.0,0.0
nfcorpus,bm25,PLAIN-1635,0.5017100640839688,0.5,0.14617169373549885
nfcorpus,bm25,PLAIN-1645,0.30260241349881345,1.0,0.16666666666666666
nfcorpus,bm25,PLAIN-165,0.2966922975671783,0.5,0.2777777777777778
nfcorpus,bm25,PLAIN-1656,0.09478836436955078,0.25,0.03571428571428571
nfcorpus,bm25,PLAIN-1667,0.7655934900767002,1.0,0.22641509433962265
nfcorpus,bm25,PLAIN-1679,0.0,0.0,0.0
nfcorpus,bm25,PLAIN-1690,0.0,0.0,0.25
nfcorpus,bm25,PLAIN-1700,0.0,0.0,0.0
nfcorpus,bm25,PLAIN-1710,1.0,1.0,0.8125
nfcorpus,bm25,PLAIN-1721,0.6621137423456802,1.0,0.1935483870967742
nfcorpus,bm25,PLAIN-1731,0.7653606369886217,1.0,0.6666666666666666
nfcorpus,bm25,PLAIN-1741,1.0,1.0,0.15476190476190477
